time (h),Predicted,Upper Bound,Lower Bound
1,0.004357776497878755,0.5292761668803773,0.0
2,0.00465970500469363,0.5295780704441848,0.0
3,0.00465970500469363,0.529578032396655,0.0
4,0.0053103881267209845,0.5302286777233857,0.0
5,0.0053103881267209845,0.5302286796609788,0.0
6,0.006518391581873099,0.531436796805883,0.0
7,0.008422472115247123,0.5333411973712209,0.0
8,0.008422472115247123,0.5333417770733272,0.0
9,0.011497031106652381,0.536416954875729,0.0
10,0.016276355395045055,0.5411970035381471,0.0
11,0.024181742085299145,0.5491030249785294,0.0
12,0.03759719978552312,0.5625191456610474,0.0
13,0.06126470634868989,0.5861872173235102,0.0
14,0.10224126985607047,0.6271641492736056,0.0
15,0.17200928445284566,0.6969323804588426,0.0
16,0.33246173957983655,0.8573850367450488,0.0
17,0.3425452609856923,0.8674687268391885,0.0
18,0.38120500929653645,0.9061286350193891,0.0
19,0.4551892224699259,0.9801129509100426,0.0
20,0.4848677571862936,1.0097915581236425,0.0
21,0.5408800505101681,1.0658038449754812,0.015956256044854955
22,0.6106463223695755,1.1355700125421395,0.08572263219701148
23,0.6581765289107958,1.1830999421533828,0.13325311566820874
24,0.6655745531121889,1.1904976658653594,0.14065144035901844
25,0.6716405327121416,1.196563076986116,0.1467179884381674
26,0.673751009007295,1.1986730627425002,0.14882895527208984
27,0.6822997033596039,1.2072211635979073,0.15737824312130033
28,0.6849389374256134,1.209859893956439,0.16001798089478791
29,0.6932865728934606,1.2182069916281617,0.16836615415875955
30,0.6920490562915802,1.216969096687515,0.16712901589564533
31,0.6913239657878876,1.2162438102153197,0.16640412136045546
32,0.6304649809996287,1.1553847443608127,0.10554521763844449
33,0.6291146129369736,1.154034382604649,0.10419484326929795
34,0.5928748498360316,1.1177946038542135,0.06795509581784964
35,0.5917168507973353,1.1166366285624432,0.06679707303222737
36,0.5902769962946574,1.1151968081199888,0.06535718446932581
37,0.5892268071571986,1.1141466146762826,0.06430699963811459
38,0.5675445000330607,1.0924642942944334,0.04262470577168809
39,0.5637559766570727,1.088675912511286,0.038836040802859295
40,0.563318245112896,1.0882383190993157,0.038398171126476255
41,0.5299352072179317,1.05485521231971,0.005015202116153583
42,0.5298556747535864,1.0547756376609665,0.0049357118462063365
43,0.5060780085623264,1.0309978582267816,0.0
44,0.5030640549957752,1.0279838626281153,0.0
45,0.5024466601510843,1.0273663259746235,0.0
46,0.5022127218544483,1.027132317966718,0.0
47,0.4517562370747328,0.9766757756657994,0.0
48,0.4505103038003047,0.975429854336471,0.0
49,0.4476268844058116,0.9725464554527454,0.0
