time (h),Predicted,Upper Bound,Lower Bound
1,0.0014811191273717366,0.004718081741384488,-0.0017558434866410154
2,0.0018333549875630222,0.009691881777635428,-0.006025171802509384
3,0.005082348798168823,0.022781878854681463,-0.012617181258343817
4,0.015722608242261533,0.07199179104894023,-0.040546574564417154
5,0.045563271502032876,0.1682865260537033,-0.07715998304963757
6,0.045563271502032876,0.2276026348886607,-0.13647609188459495
7,0.33150384450952214,0.581514940617519,0.08149274840152532
8,0.5501600628097852,0.823265437118422,0.27705468850114845
9,0.5730774948994318,0.8168294492214012,0.32932554057746244
10,0.8042415926853815,0.9885160485350115,0.6199671368357516
11,0.7780559808015823,0.9078756413794775,0.6482363202236872
12,0.7982040792703629,0.8629452534962563,0.7334629050444694
13,0.8346492896477381,0.8774954487649721,0.7918031305305041
14,0.8587762514750162,0.906068410122844,0.8114840928271885
15,0.8617824465036392,0.9179078909199637,0.8056570020873147
16,0.8636248658100764,0.9314058676799699,0.7958438639401828
17,0.8636248658100764,0.9435918889583707,0.7836578426617821
18,0.8654658397038778,0.9545083390240313,0.7764233403837243
19,0.8660357991854349,0.9610092534206103,0.7710623449502596
20,0.8660357991854349,0.9633242531231319,0.768747345247738
21,0.8660357991854349,0.9619894226769812,0.7700821756938887
22,0.8654658397038778,0.9571481511062117,0.773783528301544
23,0.864900141954422,0.9493224333179373,0.7804778505909067
24,0.8636248658100764,0.9381630155911956,0.7890867160289571
25,0.8630313773949941,0.9267776337734508,0.7992851210165375
26,0.8616804679234823,0.9166133175297893,0.8067476183171753
27,0.8544861574967703,0.9034928480871698,0.8054794669063707
28,0.8343835324048996,0.8809276978378815,0.7878393669719177
29,0.8091908146937689,0.8573789755276457,0.761002653859892
30,0.7839015225569407,0.8372356075720452,0.7305674375418362
31,0.7567558934291204,0.8133091601783341,0.7002026266799067
32,0.7256811857223511,0.7970214613785831,0.654340910066119
33,0.7088660647471746,0.8027536629897387,0.6149784665046105
34,0.6279127846161524,0.7101322418631637,0.5456933273691411
35,0.5672163416941961,0.6360925166061485,0.4983401667822437
