time (h),Predicted,Upper Bound,Lower Bound
1,0.0018982565889018588,0.3966833696354035,0.0
2,0.00263113136801015,0.39741651948534856,0.0
3,0.00263113136801015,0.39741718236170415,0.0
4,0.004536321710475022,0.3993233147919527,0.0
5,0.007437876896195424,0.40222627982020914,0.0
6,0.012838685430930733,0.40762846611727377,0.0
7,0.022324390010908246,0.41711562257198004,0.0
8,0.022324390010908246,0.41711671684007856,0.0
9,0.04030647858356436,0.4351000420479448,0.0
10,0.07555682196592291,0.4703511924027151,0.0
11,0.14736312658836445,0.5421578330407254,0.0
12,0.2716692704707384,0.6664643218370321,0.0
13,0.434013644233346,0.8288089178696549,0.03921837059703698
14,0.434013644233346,0.8288090377789882,0.03921825068770379
15,0.434013644233346,0.8288091390927006,0.03921814937399137
16,0.5832827426493168,0.9780782166325116,0.18848726866612198
17,0.5832827426493168,0.9780780822820824,0.1884874030165512
18,0.7283544565240542,1.1231494843259775,0.3335594287221309
19,0.8740445474783579,1.2688390534857696,0.47925004147094613
20,0.876908153295517,1.271701861109634,0.48211444548139987
21,0.928039068977038,1.3228316966627514,0.5332464412913248
22,0.9708439211050669,1.3656351014845656,0.5760527407255682
23,0.9708439211050669,1.3656336977083758,0.576054144501758
24,1.0115327288707097,1.406321168177671,0.6167442895637484
25,1.0115327288707097,1.406320173219326,0.6167452845220932
26,1.0410729050636292,1.435859332391956,0.6462864777353022
27,1.0601636568705242,1.454949450676932,0.6653778630641163
28,1.0410729050636292,1.4358586316830138,0.6462871784442445
29,1.0410729050636292,1.43585846491922,0.6462873452080383
30,1.0115327288707097,1.4063181758835563,0.6167472818578631
31,1.0115327288707097,1.4063180790438345,0.6167473786975848
32,0.9708439211050669,1.3656296544298443,0.5760581877802894
33,0.9708439211050669,1.3656301003217395,0.5760577418883943
34,0.928039068977038,1.3228256665154672,0.533252471438609
35,0.928039068977038,1.322826112593916,0.5332520253601601
36,0.8811992108821869,1.275986691209149,0.4864117305552248
37,0.8811992108821869,1.2759870567306149,0.486411365033759
38,0.8811992108821869,1.2759879579512314,0.48641046381314224
39,0.8811992108821869,1.2759887990417036,0.4864096227226702
40,0.7342180162668228,1.1290084860370486,0.3394275464965971
41,0.7342180162668228,1.129009277635296,0.3394267548983496
42,0.7342180162668228,1.1290101386499756,0.33942589388366995
43,0.7342180162668228,1.1290109388233083,0.3394250937103373
44,0.7299269586801529,1.1247207740803344,0.33513314327997124
45,0.7299269586801529,1.1247215794577847,0.3351323379025211
46,0.5848968575398127,0.9796918310856724,0.19010188399395306
47,0.5848968575398127,0.9796922294726719,0.1901014856069535
48,0.5848968575398127,0.9796926616903259,0.1901010533892995
49,0.5848968575398127,0.9796926091167003,0.19010110596292507
