time (h),Predicted,Upper Bound,Lower Bound
1,0.0036147096046382408,0.013921962949715202,-0.0066925437404387195
2,0.008889861375791952,0.036271195948557725,-0.018491473196973817
3,0.021775729721412063,0.08996835634816648,-0.046416896905342356
4,0.05420387086148063,0.24251474033838027,-0.13410699861541903
5,0.1407309202477336,0.4257081412702635,-0.14424630077479633
6,0.1407309202477336,0.5008608240184234,-0.21939898352295623
7,0.46637952451904613,0.8268927949436634,0.10586625409442885
8,0.6421697735786438,0.9764508585014149,0.30788868865587277
9,0.7657265414794286,0.9898191212800482,0.5416339616788091
10,0.7868184248606364,0.9214583721464416,0.6521784775748312
11,0.8373497923215231,0.8961198541640406,0.7785797304790055
12,0.8710913062095642,0.9146938193333739,0.8274887930857545
13,0.9135395189126333,0.9464392878609712,0.8806397499642954
14,0.948175718386968,0.9764520865128639,0.9198993502610722
15,0.957062174876531,0.9830996216631637,0.9310247280898983
16,0.9581663807233175,0.9872712129280075,0.9290615485186275
17,0.9597191413243612,0.9956673285843076,0.9237709540644148
18,0.9597191413243612,1.000405220859984,0.9190330617887384
19,0.9598043859004974,1.0003470241801489,0.9192617476208461
20,0.9598043859004974,0.9963241790910272,0.9232845927099677
21,0.9597191413243612,0.9885219700118254,0.930916312636897
22,0.9592214475075403,0.9794713436386666,0.9389715513764141
23,0.9554569870233536,0.9702851547246357,0.9406288193220714
24,0.9427636911471685,0.9581687598448949,0.9273586224494421
25,0.9146973838408788,0.9353632386157903,0.8940315290659674
26,0.8824960142374039,0.9075716464716972,0.8574203820031105
27,0.8559486518303553,0.8868621690177845,0.8250351346429261
28,0.8464636107285818,0.8852845394207721,0.8076426820363914
29,0.8222670058409373,0.8675290163799486,0.7770049953019259
30,0.7842256377140681,0.8363569249977972,0.7320943504303389
31,0.7556748688220978,0.8172389357793496,0.694110801864846
32,0.7284774283568064,0.7990611135804612,0.6578937431331516
33,0.7131137549877167,0.8425958982675192,0.5836316117079141
34,0.6935092955827713,0.8096725784641396,0.577346012701403
35,0.46725643798708916,0.5677141266659631,0.3667987493082152
