time (h),Predicted,Upper Bound,Lower Bound
0.5,0.0005167905449828444,0.1701709176606183,0.0
1.0,0.0005167905449828444,0.1701708941633811,0.0
1.5,0.0008765532256802544,0.17053063394050727,0.0
2.0,0.00262096037598288,0.17227491754197305,0.0
2.5,0.006733241603797069,0.1763869691947119,0.0
3.0,0.017202475923113525,0.18685587867186418,0.0
3.5,0.043364022353974484,0.21301722966914563,0.0
4.0,0.10168070842822392,0.2713336054439473,0.0
4.5,0.19022775255143642,0.35988010436110085,0.02057540074177197
5.0,0.3009363344560067,0.47058788702269894,0.13128478188931444
5.5,0.41415706649422646,0.5838080155662893,0.24450611742216366
6.0,0.41415706649422646,0.583807243324204,0.24450688966424897
6.5,0.5418880706032118,0.7115374885500616,0.3722386526563619
7.0,0.6603915144999822,0.8300403585690346,0.49074267043092995
7.5,0.7377114494641622,0.9073600209378208,0.5680628779905037
8.0,0.7385063072045644,0.908154901409487,0.5688577129996419
8.5,0.7966774354378382,0.966326156223368,0.6270287146523084
9.0,0.8404196252425512,1.0100685334728332,0.6707707170122692
9.5,0.8730344623327255,1.0426835644675194,0.7033853601979317
10.0,0.8730344623327255,1.0426837435513956,0.7033851811140555
10.5,0.8949509461720785,1.0646004252211942,0.7253014671229627
11.0,0.8949509461720785,1.0646006208679104,0.7253012714762467
11.5,0.9056874414285024,1.075337263701925,0.73603761915508
12.0,0.9056874414285024,1.0753373755723976,0.7360375072846073
12.5,0.9056077698866526,1.0752577757861834,0.7359577639871216
13.0,0.9172126899162928,1.0868626866789635,0.7475626931536221
13.5,0.9257514526446661,1.0954013085345229,0.7561015967548093
14.0,0.9347654034694036,1.104414813281486,0.7651159936573213
14.5,0.9471965978542963,1.1168452917311178,0.7775479039774749
15.0,0.9525384604930878,1.1221862778458327,0.7828906431403427
15.5,0.954673041899999,1.1243200051970343,0.7850260786029637
16.0,0.9522300958633423,1.1218763877911258,0.7825838039355589
16.5,0.9507491886615753,1.120394632500238,0.7811037448229126
17.0,0.9485878398021063,1.118232730105175,0.7789429494990374
17.5,0.9536547611157099,1.123299381457156,0.7840101407742638
18.0,0.9470034937063853,1.1166479507288258,0.7773590366839447
18.5,0.9352517127990723,1.104895919073869,0.7656075065242757
19.0,0.9343873957792918,1.1040314348097535,0.76474335674883
