time (h),Predicted,Upper Bound,Lower Bound
0.5,0.0008537794310541358,0.12309891495816686,0.0
1.0,0.0008537794310541358,0.12309890997707446,0.0
1.5,0.0008537794310541358,0.12309893363381634,0.0
2.0,0.0021089202903870805,0.12435408613845095,0.0
2.5,0.011707729543559253,0.1339529095678088,0.0
3.0,0.0285312820924446,0.15077643883224695,0.0
3.5,0.06883848846579592,0.19108348526079438,0.0
4.0,0.1503536682575941,0.27259849779586354,0.028108838719324652
4.5,0.2462408480544885,0.3684854078964917,0.12399628821248532
5.0,0.34989064559340477,0.47213476647252645,0.2276465247142831
5.5,0.46165405462185544,0.583897558300059,0.33941055094365186
6.0,0.5789639527599016,0.7012067337719532,0.4567211717478501
6.5,0.6771245847145716,0.7993666574218325,0.5548825120073106
7.0,0.744866743683815,0.8671083353049931,0.6226251520626369
7.5,0.7932575196027756,0.915498865665468,0.6710161735400831
8.0,0.8695456931988398,0.9917870400500173,0.7473043463476623
8.5,0.8949587394793829,1.0172001920554348,0.7727172869033309
9.0,0.8970697869857153,1.0193113757797105,0.77482819819172
9.5,0.9026109278202057,1.0248526693668398,0.7803691862735717
10.0,0.9194768418868383,1.0417187390160931,0.7972349447575835
10.5,0.9201906621456146,1.0424327024556284,0.7979486218356009
11.0,0.9193118909994761,1.0415540511277046,0.7970697308712476
11.5,0.9197436819473902,1.041985942932837,0.7975014209619432
12.0,0.9267906049887339,1.0490329385036914,0.8045482714737764
12.5,0.9411110232273737,1.0633533972136846,0.8188686492410628
13.0,0.9626806328694025,1.0849229905270619,0.8404382752117431
13.5,0.9740059475104014,1.096248173337682,0.8517637216831208
14.0,0.993221844236056,1.1154637067160584,0.8709799817560536
14.5,0.9935604482889175,1.115801748685788,0.871319147892047
15.0,0.9934064596891403,1.1156469791376766,0.8711659402406041
15.5,0.9939006268978119,1.116140399850431,0.8716608539451928
16.0,0.9952548990646998,1.1174941075795422,0.8730156905498574
16.5,0.9941149552663168,1.1163537837620474,0.8718761267705861
17.0,0.9935083736975988,1.1157470055158119,0.8712697418793857
17.5,0.9932700196901957,1.1155085502041175,0.8710314891762739
18.0,0.9963010251522064,1.1185395000064817,0.874062550297931
18.5,0.9973810960849127,1.1196196198367725,0.8751425723330529
19.0,0.9972995668649673,1.119538088331823,0.8750610453981119
